date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-06-26,57.21533203125,48.192474365234375,60.4593620300293,26.69729232788086,75.75988006591797,77.35584259033203,57.19041061401367,35.719520568847656,58.40858840942383,90.34613037109376,117.34259796142578
2019-06-27,57.403343200683594,48.53094482421875,60.011512756347656,26.93486595153809,75.82916259765625,77.55458068847656,57.29887771606445,36.014320373535156,58.487361907958984,90.97673797607422,118.07772064208984
2019-06-28,57.888221740722656,48.998836517333984,60.70710754394531,27.3209228515625,76.63090515136719,77.54463958740234,57.25943374633789,36.13223648071289,58.71382522583008,91.2822036743164,118.4154815673828
2019-07-01,58.333518981933594,49.39703750610352,60.76427459716797,27.64758682250977,76.7001953125,78.77676391601562,57.604549407958984,36.06344985961914,58.566131591796875,91.7354507446289,119.45857238769533
2019-07-02,58.27414321899414,49.8549690246582,59.792354583740234,27.57829475402832,76.60121154785156,78.98543548583984,58.10742950439453,36.731658935546875,59.36368942260742,92.22811889648438,119.71686553955078
2019-07-03,58.571006774902344,50.11380386352539,60.03057098388672,27.796070098876953,77.0268325805664,79.59156036376953,58.82724380493164,37.26229095458984,59.7772331237793,93.0164031982422,120.75994873046876
2019-07-05,58.303829193115234,50.18348693847656,60.116329193115234,27.875259399414062,76.7199935913086,79.44251251220703,58.57086944580078,37.05593490600586,59.7476921081543,92.3759307861328,120.8990249633789
2019-07-08,57.63094329833984,49.735504150390625,60.20208358764648,27.736675262451172,76.08651733398438,78.83638763427734,58.64975357055664,37.193504333496094,59.83631134033203,91.68619537353516,121.04803466796876
2019-07-09,57.066898345947266,50.04411315917969,60.249725341796875,27.786169052124023,75.91824340820312,79.11460876464844,58.30463790893555,37.39003372192383,59.91508102416992,91.77487182617188,121.17719268798828
2019-07-10,56.94815444946289,50.61155700683594,61.02154922485352,27.68718147277832,75.74008178710938,79.74061584472656,58.6793327331543,37.59639358520508,60.05293273925781,92.09017944335938,121.61428833007812
2019-07-11,57.19554138183594,50.64141845703125,61.14542388916016,27.845561981201172,76.25477600097656,80.03871154785156,58.82724380493164,37.114891052246094,60.0726203918457,92.1098861694336,121.86264038085938
2019-07-12,57.759578704833984,51.009761810302734,61.4026985168457,28.033641815185547,77.59101867675781,80.62496185302734,58.994873046875,36.96749496459961,59.67877197265625,91.08512878417967,123.26336669921876
2019-07-15,57.799163818359375,51.01971435546875,60.85003662109375,27.875259399414062,77.27428436279297,80.89325714111328,59.13291549682617,37.01662826538086,59.91508102416992,91.2822036743164,123.66072845458984
2019-07-16,57.93769836425781,50.90025329589844,60.20208358764648,27.805967330932617,77.76918029785156,80.13806915283203,59.15263748168945,36.95766830444336,59.570457458496094,90.82894897460938,123.50178527832033
2019-07-17,57.42313766479492,50.42240905761719,59.516021728515625,27.56839370727539,76.10630798339844,79.92940521240234,59.08361053466797,36.77096176147461,59.79692840576172,90.84864807128906,122.31961059570312
2019-07-18,57.6705207824707,50.014251708984375,59.52555465698242,27.77627182006836,76.24488067626953,80.52559661865234,59.47802734375,36.761138916015625,60.31877899169922,91.36103057861328,122.16067504882812
2019-07-19,57.799163818359375,49.36717224121094,59.8018798828125,27.65748405456543,76.66059875488281,80.17781829833984,59.103328704833984,36.16171646118164,59.44245529174805,90.41510009765624,121.3560028076172
2019-07-22,57.65073013305664,49.55631637573242,60.07821273803711,27.716876983642575,76.7199935913086,81.10192108154297,58.75822067260742,36.12240982055664,59.314453125,90.2278823852539,121.42554473876952
2019-07-23,58.83818435668945,49.74546432495117,60.240203857421875,28.00394630432129,77.68999481201172,81.54905700683594,59.18221664428711,36.476165771484375,58.9402961730957,90.7895278930664,122.25007629394533
2019-07-24,58.79859924316406,50.18348693847656,60.49747848510742,28.291013717651367,78.02654266357422,82.22473907470703,58.78779983520508,36.44668960571289,58.989524841308594,90.83879089355467,122.86599731445312
2019-07-25,58.37310028076172,50.05406951904297,59.8114128112793,28.093034744262695,77.86817169189453,81.88690185546875,58.86668014526367,36.28946304321289,58.841827392578125,90.39539337158205,122.18053436279295
2019-07-26,58.44236755371094,51.48760223388672,59.506492614746094,28.39990234375,77.69989776611328,82.06575775146484,59.52732849121094,36.407379150390625,59.058448791503906,90.7205581665039,122.73685455322266
2019-07-29,58.24446105957031,51.19890594482422,59.26827621459961,28.182125091552734,77.56133270263672,82.01607513427734,59.63579559326172,36.54494857788086,59.36368942260742,91.09498596191406,122.14080047607422
2019-07-30,58.63037872314453,50.95998001098633,59.93528366088867,28.102933883666992,77.89785766601562,81.48944091796875,59.81328201293945,36.90853500366211,58.9107551574707,90.70084381103516,121.3162612915039
